id;name;user_id;neighbourhood;apart_type_id;price;minimum_nights
38952380;Pequeño estudio con cocina americana;298337649;Aluche;1;70;1
38952877;Amazing 1Bed Apt, Sleeps 4 near Sol, 1min to metro;298096103;Sol;1;48;2
38954114;OLD Madrid HEAVEN. De Madrid al Cielo. Iris room;271229190;Embajadores;2;115;1
38955551;ALCALÁ YELLOW SUN. FREE PARKING ZONE. Pro Cleaning;262612878;Quintana;1;109;3
38956880;Piso con jardín cerca de la Pradera de San Isidro;197321913;San Isidro;1;150;1
38966176;Piso en Usera;298379579;Moscardó;1;75;10
38976419;Cozy single room in Plaza de Sol;34212673;Cortes;2;32;3
38976817;Single cozy room Sol metro station;34212673;Cortes;2;16;3
38978476;APARTAMENTO ESTADIO WANDA METROPOLITANO;263879290;Canillejas;1;60;1
38988968;Habitacion cerca del Wanda;244303091;Hellín;2;50;1
38990561;HABITACIÓN EN CORAZÓN DE MALASAÑA BAÑO COMPARTIDO;104228363;Universidad;2;28;3
38992720;Estiloso & acogedor apartamento en Pueblo Nuevo;298768155;Quintana;1;59;3
38993417;Cosy bedroom in Madrid;15270238;Pavones;2;32;2
38995123;Manu;294491683;Berruguete;2;35;6
38997709;COZY - IFEMA - URBAN HOUSES;96532744;Valverde;1;94;1
38999941;Bienvenido!!!;298839022;Pradolongo;2;30;2
39003918;Pequeño dormitorio. Fuencarral;298881870;Universidad;2;105;1
39003945;Apartamento completo con 2 habitaciones y terraza;71952267;Canillas;1;75;2
39013815;Ático silencioso en el centro de Madrid.;56010447;Embajadores;1;74;7
39014238;LAS MORADAS DE HUERTAS - LADIVINA;297650346;Cortes;1;170;2
39014276;Habitación doble en Moncloa;32797995;Gaztambide;2;30;1
39015349;LAS MORADAS DE DE HUERTAS - LA CARAMBA;297650346;Cortes;1;137;2
39017480;LAS MORADAS DE HUERTAS - La Dama Duende;297650346;Cortes;1;137;2
39020275;Loft para desconectar en Plaza Castilla.;4146001;Almenara;1;121;2
39021943;Habitación privada+baño.Metro, tren cerca ciudad.;15370009;Mirasierra;2;32;1
39024182;Coqueto apartamento ático;175030232;Prosperidad;1;120;2
39024366;Apartamento ático;175030232;Prosperidad;1;130;2
39026090;Habitación acogedora;299058060;Palomeras Bajas;2;18;1
39026573;Alojamiento tranquilo y zona para descansar;194885696;Aluche;2;20;1
39026589;Entire cute duplex apartment in Madrid CENTER;299031953;Palacio;1;126;1
39026823;Habitación Individual Superior con baño privado;294453872;Cuatro Caminos;2;48;1
39027036;La alegria.;299069027;Aravaca;2;22;30
39027506;¡Una familia en tus días de estancia!;87388621;Palos de Moguer;2;19;1
39027603;EL CAPRICHO;299073267;Universidad;2;45;2
39027938;Delightful apartment in the heart of Chamberí;14809898;Arapiles;1;60;2
39041139;Bedroom with private bathroom in Madrid CENTER;299031953;Palacio;2;200;2
39041274;Habitación mujer con cama de matrimonio y baño;223351596;Casco Histórico de Barajas;2;15;30
39042028;Studio Puerta del Sol & Plaza de Santa Ana;296347020;Cortes;1;34;15
39042845;Habitación individual wifi, Ifema, airport, centro;4787611;Quintana;2;32;2
39044495;SURPRISING AND RELAXING ROOM IN MADRID!;299231914;Casco Histórico de Vallecas;2;38;3
39044588;Tranquilo y acogedor;268589350;San Diego;2;37;1
39044925;"""Casa de SOL"" Apartamento Antílope/ CALL GRAN VIA";84213235;Universidad;1;89;1
39045326;Casa familiar;259252507;Buenavista;2;40;2
39048265;CASA MINIMALISTA HABITACION JACUZZI;6821236;Jerónimos;2;190;1
39048611;Cozy apartment available in heart of Madrid :);197766163;Goya;1;50;3
39051336;Apartamento muy luminoso con balcones;15826201;Embajadores;1;50;7
39051905;Habitación privada a 6km de Sol;299302030;Palomeras Bajas;2;18;2
39052040;Apartamento reformado de 160m2 a 10' del centro;62386612;San Fermín;1;236;6
39054993;APARTAMENTO TIPO ESTUDIO GALILEO MADRID;206942792;Arapiles;1;30;1
39059183;APART.TURIST. EN ELCENTRO DE MADRID PUERTA DEL SOL;299350414;Sol;1;110;2
39068575;Apartamento Salamanca II;21731634;Lista;1;160;3
39068967;Estudio atico en malasaña con encanto;3540591;Universidad;1;45;30
39069219;Apartamento con encanto.;299447254;Embajadores;1;71;1
39069609;Apartamento Centro Madrid Gran Vía Costanilla;299449960;Palacio;1;200;3
39070414;Refurbished W/Stylish - 3BD 2BTH - Salamanca;216203351;Lista;1;150;1
39070823;Esta es Tú casa;259252507;Buenavista;2;44;2
39072006;Solo para amigas;299470683;Cuatro Caminos;2;418;1
39076448;Luz de Madrid;299503336;Argüelles;1;101;1
39077283;PrivateRoom+1 or 2 Persons+LineMetroSol+NearVentas;69201079;Ventas;2;22;1
39078724;Habitación Privada, 1-2 Personas, Cerca Bernabeu;299514839;Cuatro Caminos;2;22;1
39078851;Habitación acogedora para dos, ambiente tranquilo;239454634;Peñagrande;2;45;2
39081508;Habitación mágica;73581536;Numancia;2;20;1
39084476;Habitación en pleno corazón del centro de madrid;17585620;Palacio;2;39;2
39085699;Alojamiento en la Plaza Mayor de Madrid;140956624;Sol;1;100;5
39086108;Alquilo habitación por noches o días a chica sola;299571037;Los Angeles;2;22;1
39087682;* 2 Camas en salón Centro Atocha *;298456777;Delicias;3;18;1
39091979;CHAMBERÍ- acogedor piso para 2 pax;220103569;Almagro;1;60;3
39092557;CHAMBERÍ II - acogedor y silencioso;220103569;Almagro;1;101;2
39093105;Bedroom with private bathroom. GRAN VIA area.;299031953;Palacio;2;200;2
39095663;CHAMBERÍ - PLAZA DE QUEVEDO I;258850169;Trafalgar;1;193;1
39096042;LA LATINA - PUERTA DE TOLEDO I;258850169;Embajadores;1;74;25
39096360;Habitacion cama matrimonial;186518988;Puerta del Angel;2;40;1
39097228;Room 4 X-mas;149331467;Universidad;2;55;2
39097573;Habitación privada muy luminosa en el centro;28790907;Arapiles;2;38;2
39099046;New modern flat-5 PAX-Salamanca-MAD neighbourhood;299516607;Goya;1;128;3
39104703;Habitación Madrid Centro Atocha. VERY CENTRAL.;132964998;Embajadores;2;100;2
39106847;Habitacion individual en barrio Guindalera;2911538;Guindalera;2;25;1
39107357;Habitacion en barrio Guindalera;299751166;Guindalera;2;26;2
39108689;Piso cerca de la boca del metro;299761690;Vista Alegre;1;89;10
39113906;GRAN VIA/CHUECA Bonito apartamento para 4;37918137;Universidad;1;54;2
39121711;Bedroom 2 in duplex with terrace - Downtown Madrid;89909066;Embajadores;2;19;13
39122404;Habitación luminosa en el centro de Madrid!;300000159;Embajadores;2;30;1
39125970;M (MON33) Apartamento Madrid centro Bilbao-Fuencar;100336740;Trafalgar;1;71;1
39125971;M (HGA5A) LUXE Madrid Norte R. Madrid Stadium;100336740;Castillejos;1;83;1
39127372;New flat , modern , wifi, 10min sol, 5 Reina Sofia;186665934;Embajadores;1;200;10
39128502;Charming Gran Via Callao 1;300065733;Sol;1;75;1
39129149;Cheerful apartment in Chamberí;14809898;Arapiles;1;60;2
39129974;Habitación para chica en Villaverde bajo;299571037;Orcasur;2;25;1
39131373;CHARMING GRAN VÍA CALLAO 3;300065733;Universidad;1;131;1
39131376;CHARMING GRAN VÍA CALLAO 4, 2 rooms;300065733;Universidad;1;181;1
39131380;CHARMING GRAN VÍA CALLAO 5;300065733;Sol;1;99;1
39131383;CHARMING GRAN VÍA CALLAO 6;300065733;Universidad;1;150;1
39131384;CHARMING GRAN VÍA CALLAO 2;300065733;Sol;1;106;1
39135541;HABITACION CUADRUPLE CON BAÑO PRIVADO;28206011;Rejas;2;65;1
39135751;habitacion doble baño privado;28206011;Rejas;2;55;1
39143120;Descansa en el centro de Madrid;300239381;Universidad;2;23;1
39143228;Habitación Privada Doble Madrid Imperial 6;31548549;Imperial;2;35;1
39153151;Apartamento familiar;300180290;Numancia;2;23;1
39153236;Room close to the center with breakfast! =D;103146059;Aluche;2;45;1
39153857;LA LATINA's cozy and modern apartment with terrace;297553979;Embajadores;1;140;1
39160694;Cozy, big double room in the center of Madrid;48397028;Embajadores;2;47;1
39162265;MADRID COUNTRY - oasis de paz;220103569;Puerta del Angel;1;70;3
39164505;Habitación luminosa en el corazón de Madrid;3709624;Legazpi;2;23;2
39164607;Habitación privada zona tranquila cerca del centro;290368903;Puerta Bonita;2;35;2
39173839;Habitación privada;300544106;Vista Alegre;2;200;2
39174060;Habitación interior en La Latina;42044699;Embajadores;2;25;1
39174319;Alojamiento en el corazón de lavapies.;21950572;Embajadores;1;43;1
39175317;15 Apartamento Ejecutivo. Vistas impresionantes;91095901;Valdefuentes;1;125;5
39176448;Canaan Boutique Apartments Madrid 5I;294229909;Palacio;1;109;1
39183186;Piso luminoso;300543178;Abrantes;1;75;7
39185925;Apartamento independiente-Junto a IFEMA y AIRPORT;63334355;Canillas;2;39;2
39187307;Selles IV;300687902;Chopera;1;38;2
39187650;Apartamento individual -Junto a IFEMA y AEROPUERT;63334355;Canillas;2;180;2
39187891;Casa Jara;133221996;Pinar del Rey;1;70;2
39188814;Confortable habitación privada, en pleno centro;296546361;Acacias;2;40;1
39189533;Beautiful 2 bed flat in the heart of Malasaña.;16415921;Justicia;1;100;1
39191065;Duplex - Design 4 PAX in the CENTER of MADRID;300714799;Embajadores;1;56;3
39194183;Cómodo dormitorio;290368903;Puerta Bonita;2;35;1
39194765;Bedroom for two in Madrid CENTER;299031953;Universidad;2;400;2
39195620;habitacion doble + baño privado + parking opcional;181644268;Palos de Moguer;2;45;2
39196559;Ático dúplex jardín, centro de Madrid (Malasaña);31284363;Universidad;1;280;1
39200886;Habitación Amplia , cerca al metro y centro Madrid;300796071;Puerta Bonita;2;23;2
39210062;Magnífico ático cerca de San Bernardo;116368106;Universidad;1;57;1
39212925;Apartamento extrarradio Madrid;297276854;San Andrés;1;100;1
39213662;DIVA 1;7145793;Quintana;1;69;3
39213909;DIVA 2;7145793;Quintana;1;67;3
39214966;2 bedroom apartment with WIFI and AC system;300913252;Berruguete;1;82;1
39216656;Fuencarral Dreams II /Gran via, Malasaña;300047705;Universidad;1;42;1
39216903;Jimena;300925268;Valdezarza;2;100;1
39218950;Amazing apartment near to the Palacio Real;99018982;Palacio;1;128;1
39219282;Confy and brigth 5 Pax next to Madrid Río park;29269425;San Isidro;1;99;2
39220266;2 Centric Sol;44267738;Cortes;1;1139;1
39222588;Jolie chambre pour un bon sejour;192023080;Los Rosales;2;39;7
39228621;Rinconcito Little acogedor;301058403;San Diego;2;20;1
39237308;Habitación doble c/balcón Madrid Rio Cerca Centro;80243961;Puerta del Angel;2;47;3
39239536;Habitación cómoda a 100m Plaza Mayor;154446386;Palacio;2;43;2
39239715;DOBO ROOMS FERNANDEZ DE LOS RIOS;274985942;Gaztambide;1;64;1
39240465;NEW HEIMA PRADO MUSEUM B1;23603298;Jerónimos;1;224;1
39240988;NEW HEIMA PRADO MUSEUM B2;23603298;Jerónimos;1;133;1
39241242;Unique stay in 17th century building (In centro);211073135;Palacio;2;50;3
39241259;NEW HEIMA PRADO MUSEUM B3;23603298;Jerónimos;1;133;1
39241481;NEW HEIMA PRADO MUSEUM B4;23603298;Jerónimos;1;133;1
39241798;NEW HEIMA PRADO MUSEUM B5;23603298;Jerónimos;1;145;1
39242874;Piso luminoso;301222642;Aguilas;1;65;7
39243292;Piso en Calle Fuencarral 2a;301232803;Justicia;1;63;2
39244106;Cosy place;67215351;Timón;1;40;1
39248656;Piso en Usera;301268277;Pradolongo;1;73;8
39249261;Cerro Tío Pío Parque de las 7 tetas;155112571;Numancia;2;19;1
39250733;Fuencarral Dreams /Gran Vía/Malasaña;300047705;Justicia;1;44;1
39252380;Apartamento Venancio 2 - Nuevo, A/A, Wifi, encanto, bien comunicado;220558817;Numancia;1;63;3
39254295;GRAN VÍA studio - Madrid centre;220103569;Sol;1;120;3
39262603;Cómodo y encantador loft, con piscina y wifi;21694316;Simancas;1;56;2
39263406;Modern flat 6 PAX- well connected in Madrid RIO;267845073;Chopera;1;65;3
39263430;la;36315994;Embajadores;2;68;1
39264206;Estudio en Madrid cerca de IFEMA y el Aeropuerto;35813772;Apostol Santiago;1;36;2
39264213;Habitacion cerca del Metro y autobús en la puerta;258340056;Numancia;2;18;1
39265780;Habitación privada;290368903;Puerta Bonita;2;40;1
39268546;Habitación sencilla, barrio con encanto, céntrico;301469998;Cortes;2;20;2
39269066;Habitacion con cama, armario y escritorio con wifi;301468492;Abrantes;2;15;3
39271378;Habitación Madrid Centro;148704755;Castellana;2;105;1
39280084;Charming Apartment In The Heart Of Madrid;201741093;Cortes;1;89;1
39286624;habitacion acogedora;301623031;Pradolongo;2;20;1
39287011;Sunny Flat near Royal Palace;30014294;Argüelles;1;115;2
39287810;Apartamento centro;301630728;Embajadores;1;100;1
39288347;Modern and Stylish - 2BD 2BTH - La Latina;301633340;Imperial;1;155;1
39288601;Awesome Double Space, Subway Line Goya;18397812;Lista;3;40;15
39292474;Precioso Apartamento en la zona de Madrid.;301661112;San Andrés;1;210;2
39294434;Cama doble, escritorio, estante y armario;63479428;Guindalera;2;49;1
39295949;Gran Via, Chueca Malasaña p/4 personas;301195388;Universidad;1;180;2
39296196;Cozy room Barrio las Letras/ Sol station;34212673;Gaztambide;2;25;25
39298196;Cozy attic room in La Latina;301712294;Embajadores;2;38;2
39299165;glamour suite 5 stars centro la latina;22089497;Palacio;1;38;1
39300273;EL RETIRO's cozy and modern studio;297553979;Jerónimos;1;85;2
39309874;1 Habitación - Azotea de Dulcinea;97402227;Cuatro Caminos;2;60;1
39314926;PISITO DELUXE 1 ROOM, BARAJAS cerca del aeropuerto;16029294;Casco Histórico de Barajas;1;105;2
39315747;"HABITACIÓN - MADRID
Plaza Castilla.";267512404;Almenara;2;20;1
39316623;Casa MAS PALMERAS;121592388;Trafalgar;2;250;2
39318826;Dúplex with terrace-zona Azca/Nuevos Ministerios;220103569;Cuatro Caminos;1;80;3
39325326;Habitaciones tranquilas y familiares;86101175;Alameda de Osuna;2;33;1
39326709;Habitación económica y luminosa;28952413;Media Legua;2;10;15
39330253;BNBHolder GRAN VIA DELUXE EXPERIENCE;28786243;Universidad;1;254;2
39334340;Habitación amplia y luminosa;283777853;Valverde;2;20;1
39335277;Metro Avenida Ilustración. Habitación privada;51930739;Peñagrande;2;15;1
39337658;Departamento en muy buena zona;299000715;Ibiza;2;40;2
39339139;Madrid Center Puerta de Sol Apartment - Wifi;302159359;Cortes;1;109;2
39348704;Habitación Luxury Avenida de America;250510421;Lista;2;100;1
39349151;Extraordinario piso con vistas al Templo de Debod;7952;Casa de Campo;1;259;3
39349734;Habitación cálida.;302253619;Entrevías;2;13;1
39350327;2 habitaciones y Baño privado en Barrio Salamanca;13669384;Fuente del Berro;2;71;2
39351113;Apartamento para 4 en el corazón de La Latina + Aceptamos medio plazo!;271736514;Palacio;1;64;1
39352054;Beautiful Triple Room;211078220;Cortes;2;193;1
39353725;Habitación individual - puerta del Ángel;196065743;Puerta del Angel;2;28;1
39353852;DOBO HOMES CLARA DEL REY;274985942;Prosperidad;1;100;1
39357257;apartamento completo;99994045;Imperial;1;110;3
39357326;Bright central apartment in the heart of Chamberí;14809898;Arapiles;1;60;2
39358129;Duplex Vicalvaro;82313802;Casco Histórico de Vicálvaro;2;29;1
39359797;ÓPERA MADRID;33439191;Palacio;1;127;2
39361390;Colorful central apartment in Chamberí;14809898;Gaztambide;1;60;2
39363275;Habitación doble en zona tranquila cerca de VENTAS;70220705;Concepción;2;85;1
39365098;La Latina Sunny & Quiet Flat Royal Palace walking;18032467;Imperial;1;110;2
39370658;Habitación privada hasta 5p;128012704;Los Rosales;2;22;1
39371467;Canlola;120596506;Valdefuentes;2;100;2
39375677;Stylish appartment, the perfect Xmas Holidays!;253107978;Cuatro Caminos;1;120;2
39376307;Apt. S. Bernardo (MALASAÑA) ideal 4 WORK or FAMILY;107141654;Universidad;1;56;3
39376926;Extraordinario apartamento con todos los servicios;25180241;Media Legua;1;350;1
39377736;Charming Apartment in Downtown. Txistu Home II;302467617;Palacio;1;56;2
39379948;Estudio en el corazon de Lavapies!;27986594;Embajadores;1;43;1
39382291;Beautiful balcony apartment at Puerta del Sol;5879262;Sol;1;98;2
39383351;ENTIRE APARTMENT near river and direct line to Sol;139716198;San Fermín;2;31;2
39385574;Habitación en ventas;131247379;Ventas;2;20;1
39386698;Canaan Boutique Apartments Madrid 7C;294229909;Palacio;1;90;1
39388777;Plaza España - Cozy & Relaxing loft;83869140;Argüelles;1;49;2
39388959;Piso con encanto frente al parque y a la Catedral;169893982;Palacio;1;62;4
39389011;CHUECA-GRAN VÍA's cozy-modern apartment with views;297553979;Justicia;1;89;2
39390706;Piso cómodo muy cerca del centro de Madrid;102102753;Puerta del Angel;1;60;365
39400944;APARTAMENTO LUJO JORGE JUAN;217067249;Goya;1;8000;2
39403092;AVE MARIA INN;36119061;Embajadores;1;100;2
39403942;Alquiler de dos habitaciones Bravo Murillo.;266974883;Cuatro Caminos;2;30;1
39411627;STYLISH APARTMENT NEW BRAND WITH PARKING;9885245;Adelfas;1;38;2
39412574;Ático Plaza de SANTA ANA: Cool Penthouse & Terrace;302730023;Cortes;1;139;30
39413903;La puerta azul;66304132;Embajadores;1;21;3
39427340;Habitación exterior junto a Gran Vía;1729481;Palacio;2;36;10
39430643;LAS LETRAS - Preciosísimo, Nuevo y Super Amplio;302868271;Cortes;1;91;1
39437658;PISO LUJO MONTELEON MADRID;217067249;Trafalgar;1;114;2
39437708;Champions League Final week end Room in Lavapiés;9960807;Embajadores;2;150;2
39440227;Méjico 49;302939161;Guindalera;1;274;1
39442492;Atico Plaza de Espańa;176500305;Argüelles;2;42;1
39442643;Bonito y acogedor apartamento.;302960505;Pueblo Nuevo;1;37;3
39443120;Tirso de Molina-Moderno y con Estilo, for FAMILIES;302960188;Embajadores;1;101;1
39445965;Habitación Doble con balcón en La Latina;42044699;Embajadores;2;55;1
39446119;HABITACIÓN PRIVADA ELEGANTE ✨CENTRO DE MADRID✨;62023417;Embajadores;2;51;1
39452100;Habitación doble en Antón Martín;83697976;Embajadores;2;45;2
39457914;Peaceful space;263909815;Hispanoamérica;1;200;1
39459173;Cozy&Cute Apartment I City centre I Relaxing Stay;52306837;San Isidro;1;38;2
39461292;"Cerro Tío Pío ""2""";155112571;Numancia;2;60;1
39463645;Paz y amor;132683235;Portazgo;2;28;1
39466617;Habitacion en casa familiar;156173093;Puerta Bonita;2;21;1
39466862;Habitación en aravaca;70959731;Argüelles;2;55;20
39467591;Bonita habitación con preciosas vistas.;23773443;Ventas;2;35;2
39468319;Acogedor Apartamento Lavapies;69009447;Embajadores;1;39;1
39475371;BIG ROOMS FOR RENT MADRID CENTER;18397812;Castellana;2;30;89
39480856;Piso en Calle Fuencarral 2b;301232803;Universidad;1;63;2
39482590;Apartamento Centro Templo de Debod (PLaza España);303289598;Argüelles;1;103;2
39483499;Room un family;303297709;Vista Alegre;2;32;10
39484472;CASA EN EL CENTRO DE MADRID;99725790;Delicias;1;225;1
39496284;Piso ideal para pasar unos días en Madrid;183937230;Argüelles;2;150;1
39497072;Luminosa habitación privada a seis paradas de sol;303419199;Pradolongo;2;23;2
39497555;Large apartment in the centre of Madrid;253857804;Embajadores;1;96;2
39501929;Alquiler habitación pareja;125491363;Moscardó;2;40;1
39502539;Cozy Loft con encanto, Wifi, Bien comunicado ❤️;219289501;Vinateros;1;54;2
39504398;Apartamento A101;51828290;San Isidro;1;44;5
39505233;Habitación Individual ( 02 );303493934;Palacio;2;31;1
39505863;Habitacion en Barrio de Salamanca;34784680;Goya;2;26;2
39507359;Habitación Individual Plaza Mayor (01);303493934;Palacio;2;43;1
39514922;❋ 2 Bedroom apartment in the beauty of Madrid´s ❤;303579610;Vista Alegre;1;34;2
39515883;Pacifico-Atocha station apartment;303585449;Adelfas;1;53;1
39519445;The patio house;303612893;Castillejos;1;77;2
39519781;Cozy home vacations;21753943;Pilar;1;94;2
39520474;Apartamento en Malasaña, pleno centro de Madrid;24370422;Universidad;1;100;2
39520618;Habitación cómoda y cerca de estación Metro;170857106;Abrantes;2;15;1
39521170;INCREIBLES VISTAS.Parkingopcional. Palacio/catedra;19494417;Imperial;1;77;2
39523675;Modern apartment - 8 PAX near Las Ventas;228182094;San Pascual;1;86;2
39524332;VII. ALCALÁ w/ VELÁZQUEZ VIEWS to the RETIRO PARK;107141654;Jerónimos;1;75;3
39524757;CHARMING DESIGN APARTMENT | REINA SOFIA | WIFI;229257833;Embajadores;1;59;7
39525828;Beautiful & Bright Penthouse RETIRO PARK;83483278;Ibiza;1;101;30
39533744;Moderno y Minimal - 1 hab - Barrio Justicia;251364651;Justicia;1;100;1
39543385;Luxury Apartment Retiro-Salamanca;303821831;Recoletos;1;116;4
39545061;Apartment with 2 bedrooms in Madrid, with wonderful city view and WiFi;142945848;Quintana;1;143;1
39547113;Luxury House 15 min from City Center;10121217;Hispanoamérica;1;310;4
39547263;Apartamento Exterior. Cerca de Av América (4pax);149257574;Prosperidad;1;75;1
39548089;PISO DE TRES DORMITORIOS EN USERA!;52530675;Moscardó;1;60;90
39549989;CC Atocha - Individual Cama 90 cm;303854942;Palos de Moguer;2;38;1
39550203;CC Atocha - Doble Economica 135 cm;303854942;Palos de Moguer;2;40;1
39550273;CC Atocha - Doble Estándar;303854942;Palos de Moguer;2;43;1
39550335;CC Atocha - Twin Estándar.Dos camas 90 cm;303854942;Palos de Moguer;2;43;1
39550374;CC Atocha - Doble Superior. Dos camas 90 cm;303854942;Palos de Moguer;2;48;1
39553470;Habitación individual para temporadas cortas;2581715;Aravaca;2;25;3
39560039;HABITACIÓN PARA ESTUDIAR VIVIR O SOLO DE PASO;251959163;San Diego;2;20;3
39568259;Matadero Madrid 1;69164206;Chopera;1;60;2
39569027;Lovely apartment next to the Prado Museum;38658869;Cortes;1;80;2
39569583;Great location, Cozy, Wifi, Flexible Checkin;304035300;Embajadores;1;35;4
39574064;FANTASTIC MADRID;80673964;Opañel;1;90;4
39574543;Habitación Doble con ventana en La Latina;42044699;Embajadores;2;55;1
39575723;Habitación doble en Cascorro;42044699;Embajadores;2;55;1
39580974;Wonderful apartment Wanda , Ifema , airport;304121737;Alameda de Osuna;1;105;1
39587486;Dormitorio doble, español y ruso seguridad 24H;202697168;Marroquina;2;36;2
39593446;Habitación Las Rosas;204912520;Rosas;2;50;20
39596534;Loft con encanto;172334496;Argüelles;1;93;2
39597461;APARTAMENTO RAFAL MADRID CENTRO;304249909;Opañel;1;73;2
39598642;Cozy studio ideally located near playa Mayor;291253690;Palacio;1;43;3
39599930;Beautiful apartment en Plaza España, Madrid;99018982;Universidad;1;129;1
39600699;Comfortable Hostel Bed in the heart of Madrid;304035848;Justicia;3;199;1
39600725;Apartamento en la Ribera del Manzanares;304276508;Casa de Campo;1;41;7
39600798;Cosy Bed in a Dormitory, In the Centre of Madrid;304035848;Justicia;3;199;1
39601169;Bed in 8-Bed Mixed Dorm Shared Bathroom;304035848;Trafalgar;3;199;1
39601468;Bed in 6-Bed Mixed Dorm with Ensuite Bathroom;304035848;Trafalgar;3;199;1
39601524;Bed in 6-Bed Mixed Dorm with Shared Bathroom;304035848;Justicia;3;1000;1
39601731;Bed in 6-Bed Female Dorm Shared Bathroom;304035848;Trafalgar;3;199;1
39601959;Bed in 4-Bed Female Dorm with Shared Bathroom;304035848;Justicia;3;199;1
39601993;Bed in 4-Bed Mixed Dorm with Ensuite Bathroom;304035848;Justicia;3;199;1
39601997;Bed in Female Dorm Centre Madrid Private Bathroom;304035848;Justicia;3;500;1
39601998;Hip Private Twin Room with Shared Bathroom;304035848;Justicia;2;199;1
39602013;Double Room with Ensuite Bathroom in <3 of Madrid;304035848;Trafalgar;2;199;1
39602814;Habitación en piso a 5 minutos de Atocha;304294637;Palos de Moguer;2;40;2
39609121;Habitación, baño y salón privado en chalet;304338710;Casco Histórico de Vallecas;2;40;3
39616668;Autocaravana Benimar Tessoro 463;304418404;El Goloso;1;160;3
39616884;HORTALEZA PISO DE LUJO CENTRO MADRID;304419863;Justicia;1;220;2
39617724;Big apartment Chamberi/Moncloa, fabulous amenities;9583715;Gaztambide;1;229;2
39619462;(4)A 10min del WANDA Metropolitano;304292190;Rosas;2;20;1
39619645;New apartment Penthouse Madrid.;20685854;Casco Histórico de Vallecas;1;90;7
39620074;(3) A 10 min del Metropolitano;304292190;Rosas;2;20;1
39620139;(2) A 10 min del aeropuerto en coche;304292190;Rosas;2;20;1
39620241;(7) Cerca del Wanda IFEMA y Aeropuerto;304292190;Rosas;2;20;1
39624390;ACOGEDOR PISO EN LAVAPIÉS;250159409;Embajadores;1;87;2
39624810;Piso para 5 personas con WiFi;304476461;Pueblo Nuevo;1;95;1
39625238;Acogedora habitación en Lavapiés;250159409;Embajadores;2;37;2
39625757;Studio Gran Vía;44267738;Justicia;1;1139;1
39627393;Apartment with viewpoint and view of Gran Via;197974523;Palacio;1;99;2
39628400;Malasaña vintage place;8694451;Trafalgar;2;100;15
39629977;Wonderful apartment, airport, Wanda, IFEMA;304518128;Rejas;1;55;2
39631023;Cómoda habitacion individual en Pueblo Nuevo;90612614;Pueblo Nuevo;2;16;2
39633800;Estancia Riften, acogedora habitación en Madrid;250159409;Embajadores;2;29;2
39634062;Estancia Ventalia, Acogedora habitación en Madrid;250159409;Embajadores;2;23;2
39635625;Habitación room en salón compartida Centro;298456777;Delicias;3;16;1
39640495;Fantastic apartment in Center of Madrid (Chamberi);57149406;Arapiles;1;120;2
39641034;Habitación c/wifi y TV. A 2 mt metro Quintana.;304613655;Pueblo Nuevo;2;25;1
39644735;Cozy bright recently renovated apartment WIFI /AC;262814350;Pueblo Nuevo;1;49;9
39648780;SINGLE BLU SKY ROOM CENTRAL MUY CERCA DE GRAN VÍA;123358247;Puerta del Angel;2;25;1
39649654;Habitación Privada Centro Madrid;304680845;Imperial;2;40;1
39651265;Piso entero a una estación de atocha se da factura;300310563;Entrevías;1;60;2
39657411;Habitación Privada Céntrica!;93539350;Delicias;2;17;1
39657825;Apartamento A01;51828290;Opañel;1;48;5
39658529;Mi sitio Ideal;304785761;Ambroz;2;25;1
39658775;Apartamento A102;51828290;San Isidro;1;46;1
39659121;Nice three bedroom apartment in Madrid;304792507;Gaztambide;1;223;6
39659258;Apartamento A201;51828290;San Isidro;1;51;5
39667084;Stylish and Luxury Apartment in the heart of Goya;304857469;Fuente del Berro;1;450;2
39669138;DOBO HOMES RONDA DE VALENCIA;274985942;Embajadores;1;53;1
39669142;DOBO HOMES RONDA DE VALENCIA 2;274985942;Embajadores;1;120;1
39669464;Beautiful room with huge private lounge in centre;304879312;Justicia;2;61;2
39670157;Luxury 1 bedroom apt in the best area of Madrid!;64790060;Castellana;1;106;2
39670531;.;304888326;Hellín;2;30;3
39670684;Apartamento A202;51828290;San Isidro;1;52;5
39671405;Apartamento A02 con patio;51828290;San Isidro;1;54;5
39672469;Habitación doble;125491363;Almendrales;2;50;1
39672576;Alojamiento independiente a 6 min aeropuerto/ifema;304906625;Timón;1;48;1
39682849;Centric apt 10 min from Puerta del Sol (5PAX);303626911;Embajadores;1;66;30
39683625;Downtown Cozy Apartment between Gran Vía - Opera;283584158;Palacio;1;80;3
39684043;Antiguo palacete;212930717;Palacio;2;39;1
39684538;Très chic... elegante, luminoso, a estrenar;162364786;Ibiza;1;52;3
39684876;Acogedora habitación en piso compartido .;305005128;Imperial;2;25;15
39685131;Habitación cerca del Aeropuerto y Metro;305008506;Valdefuentes;2;27;2
39685194;Habitacion 3;179761999;San Andrés;3;26;4
39685803;Bright vintage apartment close to WiZink Center;305012406;Fuente del Berro;1;99;3
39687663;Precioso piso en puerta de SOL;88370285;Universidad;1;95;2
39687865;Tu habitación en el centro de Madrid;63347666;Embajadores;2;26;1
39691167;Economy Two Bedroom Apartment Ground floor;193441141;Trafalgar;1;107;1
